Total voltage (V),Total V error,Resistor Voltage (V),Resistor V error,LED voltage (V),LED V error,Current (A),Current error,Resistor load (Ohm)
0.028000000000000004,0.0017888543819998314,0.008,0.0033466401061363017,0.020000000000000004,0.0037947331922020544,3.6363636363636364e-05,1.5212000482437735e-05,220
0.026000000000000002,0.002190890230020664,0.006,0.002190890230020664,0.020000000000000004,0.003098386676965933,2.7272727272727273e-05,9.958591954639381e-06,220
0.027999999999999997,0.0017888543819998314,0.004,0.0021908902300206644,0.023999999999999997,0.0028284271247461896,1.8181818181818182e-05,9.958591954639385e-06,220
0.024,0.0021908902300206636,0.01,0.0,0.014,0.0021908902300206636,4.545454545454546e-05,0.0,220
0.03,0.0,0.008,0.0017888543819998316,0.022,0.0017888543819998316,3.6363636363636364e-05,8.131156281817417e-06,220
0.028000000000000004,0.004381780460041328,0.008,0.0017888543819998316,0.020000000000000004,0.004732863826479692,3.6363636363636364e-05,8.131156281817417e-06,220
0.028000000000000004,0.0017888543819998314,0.012,0.0017888543819998316,0.016000000000000004,0.002529822128134703,5.4545454545454546e-05,8.131156281817417e-06,220
0.032,0.0017888543819998316,0.028000000000000004,0.011798304963002099,0.003999999999999997,0.011933147112141036,0.00012727272727272728,5.362865892273681e-05,220
0.032,0.0033466401061363017,0.014000000000000002,0.008294576541331089,0.018,0.00894427190999916,6.363636363636364e-05,3.770262064241404e-05,220
0.036000000000000004,0.0035777087639996628,0.013999999999999999,0.00606630035524124,0.022000000000000006,0.007042726744663603,6.363636363636363e-05,2.757409252382382e-05,220
0.052000000000000005,0.011099549540409287,0.01,0.00282842712474619,0.042,0.011454256850621083,4.545454545454546e-05,1.2856486930664501e-05,220
0.04,0.0028284271247461905,0.006,0.0021908902300206644,0.034,0.003577708763999664,2.7272727272727273e-05,9.958591954639385e-06,220
0.046000000000000006,0.0021908902300206644,0.004,0.002190890230020664,0.04200000000000001,0.0030983866769659332,1.8181818181818182e-05,9.958591954639381e-06,220
0.042,0.0033466401061363026,0.01,0.0,0.032,0.0033466401061363026,4.545454545454546e-05,0.0,220
0.05,0.0,0.006,0.0021908902300206644,0.044000000000000004,0.0021908902300206644,2.7272727272727273e-05,9.958591954639385e-06,220
0.05800000000000001,0.003346640106136302,0.002,0.0017888543819998316,0.05600000000000001,0.0037947331922020553,9.090909090909091e-06,8.131156281817417e-06,220
0.062,0.0017888543819998333,0.03,0.010198039027185569,0.032,0.010353743284435828,0.00013636363636363637,4.6354722850843496e-05,220
0.057999999999999996,0.0017888543819998305,0.01,0.0,0.047999999999999994,0.0017888543819998305,4.545454545454546e-05,0.0,220
0.06799999999999999,0.005215361924162118,0.01,0.0,0.05799999999999999,0.005215361924162118,4.545454545454546e-05,0.0,220
0.062,0.003346640106136303,0.026000000000000002,0.012198360545581526,0.036,0.01264911064067352,0.0001181818181818182,5.5447093389006936e-05,220
0.07200000000000001,0.0017888543819998305,0.008,0.0017888543819998316,0.064,0.002529822128134702,3.6363636363636364e-05,8.131156281817417e-06,220
0.066,0.004560701700396552,0.002,0.0017888543819998316,0.064,0.004898979485566357,9.090909090909091e-06,8.131156281817417e-06,220
0.07600000000000001,0.002190890230020663,0.008,0.0017888543819998316,0.068,0.0028284271247461888,3.6363636363636364e-05,8.131156281817417e-06,220
0.08600000000000001,0.010430723848324237,0.01,0.0,0.07600000000000001,0.010430723848324237,4.545454545454546e-05,0.0,220
0.084,0.0021908902300206636,0.008,0.0017888543819998316,0.07600000000000001,0.0028284271247461896,3.6363636363636364e-05,8.131156281817417e-06,220
0.09,0.0,0.01,0.0,0.08,0.0,4.545454545454546e-05,0.0,220
0.092,0.0017888543819998333,0.006,0.002190890230020664,0.086,0.002828427124746191,2.7272727272727273e-05,9.958591954639381e-06,220
0.092,0.003346640106136303,0.004,0.0021908902300206644,0.088,0.004,1.8181818181818182e-05,9.958591954639385e-06,220
0.10200000000000001,0.0017888543819998305,0.012,0.0017888543819998316,0.09000000000000001,0.002529822128134702,5.4545454545454546e-05,8.131156281817417e-06,220
0.098,0.0017888543819998333,0.008,0.0017888543819998316,0.09,0.0025298221281347044,3.6363636363636364e-05,8.131156281817417e-06,220
0.10400000000000001,0.0021908902300206636,0.008,0.0017888543819998316,0.096,0.0028284271247461896,3.6363636363636364e-05,8.131156281817417e-06,220
0.10800000000000001,0.001788854381999831,0.01,0.00282842712474619,0.09800000000000002,0.0033466401061363017,4.545454545454546e-05,1.2856486930664501e-05,220
0.10800000000000001,0.0017888543819998305,0.008,0.0033466401061363017,0.1,0.003794733192202054,3.6363636363636364e-05,1.5212000482437735e-05,220
0.118,0.0017888543819998305,0.006,0.002190890230020664,0.11199999999999999,0.002828427124746189,2.7272727272727273e-05,9.958591954639381e-06,220
0.122,0.0017888543819998333,0.01,0.00282842712474619,0.112,0.003346640106136303,4.545454545454546e-05,1.2856486930664501e-05,220
0.128,0.007694153624668538,0.008,0.0017888543819998316,0.12,0.0078993670632526,3.6363636363636364e-05,8.131156281817417e-06,220
0.124,0.0021908902300206666,0.008,0.0017888543819998316,0.11599999999999999,0.0028284271247461914,3.6363636363636364e-05,8.131156281817417e-06,220
0.126,0.003577708763999663,0.008,0.0017888543819998316,0.118,0.003999999999999999,3.6363636363636364e-05,8.131156281817417e-06,220
0.13,0.0,0.012,0.004381780460041328,0.11800000000000001,0.004381780460041328,5.4545454545454546e-05,1.9917183909278762e-05,220
0.132,0.0017888543819998333,0.01,0.004,0.12200000000000001,0.00438178046004133,4.545454545454546e-05,1.8181818181818182e-05,220
0.14,0.006928203230275511,0.012,0.0017888543819998316,0.128,0.007155417527999329,5.4545454545454546e-05,8.131156281817417e-06,220
0.134,0.005366563145999497,0.006,0.0021908902300206644,0.128,0.0057965506984757765,2.7272727272727273e-05,9.958591954639385e-06,220
0.14400000000000002,0.00219089023002066,0.008,0.0017888543819998316,0.136,0.0028284271247461866,3.6363636363636364e-05,8.131156281817417e-06,220
0.14400000000000002,0.00357770876399966,0.014000000000000002,0.002190890230020664,0.13,0.004195235392680603,6.363636363636364e-05,9.958591954639381e-06,220
0.15,0.0,0.004,0.002190890230020664,0.146,0.002190890230020664,1.8181818181818182e-05,9.958591954639381e-06,220
0.154,0.0035777087639996667,0.006,0.002190890230020664,0.148,0.004195235392680609,2.7272727272727273e-05,9.958591954639381e-06,220
0.152,0.0033466401061363013,0.018,0.007155417527999326,0.134,0.007899367063252598,8.181818181818182e-05,3.252462512726967e-05,220
0.156,0.0021908902300206666,0.008,0.0017888543819998316,0.148,0.0028284271247461914,3.6363636363636364e-05,8.131156281817417e-06,220
0.162,0.0017888543819998333,0.008,0.0017888543819998316,0.154,0.0025298221281347044,3.6363636363636364e-05,8.131156281817417e-06,220
0.174,0.008294576541331086,0.006,0.002190890230020664,0.16799999999999998,0.008579044235810884,2.7272727272727273e-05,9.958591954639381e-06,220
0.168,0.0017888543819998333,0.01,0.00282842712474619,0.158,0.003346640106136303,4.545454545454546e-05,1.2856486930664501e-05,220
0.168,0.004381780460041329,0.004,0.0021908902300206644,0.164,0.004898979485566357,1.8181818181818182e-05,9.958591954639385e-06,220
0.174,0.00219089023002066,0.006,0.002190890230020664,0.16799999999999998,0.00309838667696593,2.7272727272727273e-05,9.958591954639381e-06,220
0.17600000000000002,0.00219089023002066,0.014000000000000002,0.00606630035524124,0.162,0.006449806198638839,6.363636363636364e-05,2.757409252382382e-05,220
0.17800000000000002,0.0017888543819998281,0.019999999999999997,0.008944271909999158,0.15800000000000003,0.009121403400793102,9.090909090909089e-05,4.0655781409087084e-05,220
0.178,0.0033466401061362995,0.008,0.0017888543819998316,0.16999999999999998,0.0037947331922020527,3.6363636363636364e-05,8.131156281817417e-06,220
0.19,0.0,0.01,0.0,0.18,0.0,4.545454545454546e-05,0.0,220
0.194,0.0021908902300206666,0.008,0.0017888543819998316,0.186,0.0028284271247461914,3.6363636363636364e-05,8.131156281817417e-06,220
0.18600000000000003,0.006693280212272605,0.012,0.0017888543819998316,0.17400000000000002,0.0069282032302755096,5.4545454545454546e-05,8.131156281817417e-06,220
0.2,0.0,0.012,0.0017888543819998316,0.188,0.0017888543819998316,5.4545454545454546e-05,8.131156281817417e-06,220
0.2,0.0,0.014000000000000002,0.0035777087639996628,0.186,0.0035777087639996628,6.363636363636364e-05,1.626231256363483e-05,220
0.20400000000000001,0.00219089023002066,0.01,0.004,0.194,0.00456070170039655,4.545454545454546e-05,1.8181818181818182e-05,220
0.20800000000000002,0.0017888543819998281,0.008,0.0017888543819998316,0.2,0.002529822128134701,3.6363636363636364e-05,8.131156281817417e-06,220
0.21000000000000002,1.2412670766236365e-17,0.012,0.004381780460041328,0.198,0.004381780460041328,5.4545454545454546e-05,1.9917183909278762e-05,220
0.21000000000000002,0.00692820323027551,0.008,0.005215361924162118,0.202,0.00867179335547152,3.6363636363636364e-05,2.3706190564373265e-05,220
0.21800000000000003,0.0017888543819998333,0.018,0.009549869109050656,0.20000000000000004,0.009715966241192895,8.181818181818182e-05,4.3408495950230253e-05,220
0.22799999999999998,0.01035374328443583,0.01,0.0,0.21799999999999997,0.01035374328443583,4.545454545454546e-05,0.0,220
0.22800000000000004,0.0017888543819998333,0.006,0.002190890230020664,0.22200000000000003,0.002828427124746191,2.7272727272727273e-05,9.958591954639381e-06,220
0.22800000000000004,0.0017888543819998333,0.025999999999999995,0.014310835055998653,0.20200000000000004,0.014422205101855956,0.00011818181818181817,6.504925025453933e-05,220
0.23000000000000004,1.2412670766236365e-17,0.01,0.00282842712474619,0.22000000000000003,0.00282842712474619,4.545454545454546e-05,1.2856486930664501e-05,220
0.236,0.00219089023002066,0.004,0.002190890230020664,0.23199999999999998,0.00309838667696593,1.8181818181818182e-05,9.958591954639381e-06,220
0.246,0.007797435475847175,0.006,0.002190890230020664,0.24,0.008099382692526639,2.7272727272727273e-05,9.958591954639381e-06,220
0.242,0.0017888543819998333,0.01,0.0,0.23199999999999998,0.0017888543819998333,4.545454545454546e-05,0.0,220
0.258,0.007694153624668534,0.008,0.0033466401061363017,0.25,0.008390470785361209,3.6363636363636364e-05,1.5212000482437735e-05,220
0.24,0.005656854249492378,0.006,0.002190890230020664,0.23399999999999999,0.0060663003552412385,2.7272727272727273e-05,9.958591954639381e-06,220
0.25,0.0,0.01,0.00282842712474619,0.24,0.00282842712474619,4.545454545454546e-05,1.2856486930664501e-05,220
0.25,0.0,0.004,0.002190890230020664,0.246,0.002190890230020664,1.8181818181818182e-05,9.958591954639381e-06,220
0.254,0.0021908902300206666,0.018,0.007155417527999326,0.23600000000000002,0.0074833147735478825,8.181818181818182e-05,3.252462512726967e-05,220
0.26,0.0,0.004,0.002190890230020664,0.256,0.002190890230020664,1.8181818181818182e-05,9.958591954639381e-06,220
0.254,0.005366563145999494,0.006,0.002190890230020664,0.248,0.005796550698475775,2.7272727272727273e-05,9.958591954639381e-06,220
0.262,0.0017888543819998333,0.006,0.002190890230020664,0.256,0.002828427124746191,2.7272727272727273e-05,9.958591954639381e-06,220
0.28200000000000003,0.008671793355471517,0.006,0.003577708763999663,0.276,0.009380831519646856,2.7272727272727273e-05,1.6262312563634833e-05,220
0.272,0.0017888543819998333,0.008,0.0017888543819998316,0.264,0.0025298221281347044,3.6363636363636364e-05,8.131156281817417e-06,220
0.268,0.008671793355471523,0.008,0.0017888543819998316,0.26,0.008854377448471465,3.6363636363636364e-05,8.131156281817417e-06,220
0.28,0.0,0.006,0.0021908902300206644,0.274,0.0021908902300206644,2.7272727272727273e-05,9.958591954639385e-06,220
0.28200000000000003,0.0017888543819998231,0.013999999999999999,0.002190890230020664,0.268,0.0028284271247461844,6.363636363636363e-05,9.958591954639381e-06,220
0.276,0.006693280212272602,0.01,0.00282842712474619,0.266,0.007266360849833977,4.545454545454546e-05,1.2856486930664501e-05,220
0.294,0.0035777087639996667,0.008,0.0017888543819998316,0.286,0.004000000000000003,3.6363636363636364e-05,8.131156281817417e-06,220
0.29,0.0,0.01,0.0,0.27999999999999997,0.0,4.545454545454546e-05,0.0,220
0.28800000000000003,0.004381780460041323,0.006,0.0021908902300206644,0.28200000000000003,0.0048989794855663505,2.7272727272727273e-05,9.958591954639385e-06,220
0.298,0.003346640106136305,0.008,0.0017888543819998316,0.29,0.003794733192202058,3.6363636363636364e-05,8.131156281817417e-06,220
0.302,0.0017888543819998333,0.006,0.0021908902300206644,0.296,0.002828427124746191,2.7272727272727273e-05,9.958591954639385e-06,220
0.304,0.0021908902300206666,0.006,0.0021908902300206644,0.298,0.003098386676965935,2.7272727272727273e-05,9.958591954639385e-06,220
0.30400000000000005,0.005366563145999489,0.008,0.0017888543819998316,0.29600000000000004,0.005656854249492374,3.6363636363636364e-05,8.131156281817417e-06,220
0.31,0.0,0.008,0.0017888543819998316,0.302,0.0017888543819998316,3.6363636363636364e-05,8.131156281817417e-06,220
0.318,0.0017888543819998333,0.01,0.00282842712474619,0.308,0.003346640106136303,4.545454545454546e-05,1.2856486930664501e-05,220
