Total voltage (V),Total V error,Resistor Voltage (V),Resistor V error,LED voltage (V),LED V error,Current (A),Current error,Resistor load (Ohm)
0.472,0.0017888543819998333,0.002,0.0017888543819998316,0.47,0.0025298221281347044,9.090909090909091e-06,8.131156281817417e-06,220
0.47400000000000003,0.002190890230020666,0.0,0.0,0.47400000000000003,0.002190890230020666,0.0,0.0,220
0.4779999999999999,0.0017888543819998333,0.002,0.0017888543819998316,0.4759999999999999,0.0025298221281347044,9.090909090909091e-06,8.131156281817417e-06,220
0.48,0.0028284271247461922,0.002,0.0017888543819998316,0.478,0.003346640106136304,9.090909090909091e-06,8.131156281817417e-06,220
0.488,0.01035374328443583,0.0,0.0,0.488,0.01035374328443583,0.0,0.0,220
0.488,0.0017888543819998333,0.0,0.0,0.488,0.0017888543819998333,0.0,0.0,220
0.49000000000000005,2.482534153247273e-17,0.004,0.002190890230020664,0.48600000000000004,0.002190890230020664,1.8181818181818182e-05,9.958591954639381e-06,220
0.5,0.0040000000000000036,0.004,0.0021908902300206644,0.496,0.004560701700396555,1.8181818181818182e-05,9.958591954639385e-06,220
0.49800000000000005,0.0017888543819998333,0.0,0.0,0.49800000000000005,0.0017888543819998333,0.0,0.0,220
0.508,0.0052153619241621235,0.0,0.0,0.508,0.0052153619241621235,0.0,0.0,220
0.502,0.0017888543819998333,0.002,0.0017888543819998316,0.5,0.0025298221281347044,9.090909090909091e-06,8.131156281817417e-06,220
0.504,0.0035777087639996667,0.0,0.0,0.504,0.0035777087639996667,0.0,0.0,220
0.514,0.0035777087639996667,0.002,0.0017888543819998316,0.512,0.004000000000000003,9.090909090909091e-06,8.131156281817417e-06,220
0.514,0.002190890230020666,0.004,0.002190890230020664,0.51,0.0030983866769659345,1.8181818181818182e-05,9.958591954639381e-06,220
0.516,0.002190890230020666,0.012,0.01073312629199899,0.504,0.010954451150103323,5.4545454545454546e-05,4.87869376909045e-05,220
0.52,0.0028284271247461922,0.002,0.0017888543819998316,0.518,0.003346640106136304,9.090909090909091e-06,8.131156281817417e-06,220
0.52,0.0028284271247461922,0.0,0.0,0.52,0.0028284271247461922,0.0,0.0,220
0.526,0.002190890230020666,0.0,0.0,0.526,0.002190890230020666,0.0,0.0,220
0.526,0.0035777087639996667,0.002,0.0017888543819998316,0.524,0.004000000000000003,9.090909090909091e-06,8.131156281817417e-06,220
0.532,0.0017888543819998333,0.0,0.0,0.532,0.0017888543819998333,0.0,0.0,220
0.544,0.0035777087639996667,0.004,0.0021908902300206644,0.54,0.004195235392680609,1.8181818181818182e-05,9.958591954639385e-06,220
0.54,0.0028284271247461922,0.0,0.0,0.54,0.0028284271247461922,0.0,0.0,220
0.542,0.0017888543819998333,0.0,0.0,0.542,0.0017888543819998333,0.0,0.0,220
0.548,0.0017888543819998333,0.002,0.0017888543819998316,0.546,0.0025298221281347044,9.090909090909091e-06,8.131156281817417e-06,220
0.55,0.0,0.002,0.0017888543819998316,0.548,0.0017888543819998316,9.090909090909091e-06,8.131156281817417e-06,220
0.552,0.003346640106136305,0.002,0.0017888543819998316,0.55,0.003794733192202058,9.090909090909091e-06,8.131156281817417e-06,220
0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,220
0.562,0.0017888543819998132,0.002,0.0017888543819998316,0.56,0.00252982212813469,9.090909090909091e-06,8.131156281817417e-06,220
0.562,0.003346640106136284,0.0,0.0,0.562,0.003346640106136284,0.0,0.0,220
0.562,0.0033466401061362835,0.002,0.0017888543819998316,0.56,0.003794733192202039,9.090909090909091e-06,8.131156281817417e-06,220
0.5719999999999998,0.0017888543819998336,0.0,0.0,0.5719999999999998,0.0017888543819998336,0.0,0.0,220
0.576,0.005366563145999499,0.0,0.0,0.576,0.005366563145999499,0.0,0.0,220
0.57,0.002828427124746177,0.002,0.0017888543819998316,0.568,0.0033466401061362913,9.090909090909091e-06,8.131156281817417e-06,220
0.5820000000000001,0.0017888543819998333,0.006,0.005366563145999495,0.5760000000000001,0.005656854249492381,2.7272727272727273e-05,2.439346884545225e-05,220
0.58,0.0,0.002,0.0017888543819998316,0.578,0.0017888543819998316,9.090909090909091e-06,8.131156281817417e-06,220
0.576,0.00456070170039654,0.0,0.0,0.576,0.00456070170039654,0.0,0.0,220
0.5839999999999999,0.002190890230020666,0.002,0.0017888543819998316,0.5819999999999999,0.0028284271247461914,9.090909090909091e-06,8.131156281817417e-06,220
0.5839999999999999,0.0035777087639996667,0.006,0.002190890230020664,0.5779999999999998,0.004195235392680609,2.7272727272727273e-05,9.958591954639381e-06,220
0.59,0.0028284271247461922,0.008,0.005215361924162118,0.582,0.00593295878967653,3.6363636363636364e-05,2.3706190564373265e-05,220
0.5940000000000001,0.0035777087639996667,0.004,0.003577708763999663,0.5900000000000001,0.005059644256269409,1.8181818181818182e-05,1.6262312563634833e-05,220
0.596,0.0035777087639996667,0.0,0.0,0.596,0.0035777087639996667,0.0,0.0,220
0.5980000000000001,0.0017888543819998336,0.0,0.0,0.5980000000000001,0.0017888543819998336,0.0,0.0,220
0.606,0.0021908902300206666,0.0,0.0,0.606,0.0021908902300206666,0.0,0.0,220
0.606,0.006066300355241246,0.006,0.003577708763999663,0.6,0.007042726744663609,2.7272727272727273e-05,1.6262312563634833e-05,220
0.608,0.003346640106136305,0.016,0.014310835055998653,0.592,0.014696938456699069,7.272727272727273e-05,6.504925025453933e-05,220
0.616,0.002190890230020666,0.002,0.0017888543819998316,0.614,0.0028284271247461914,9.090909090909091e-06,8.131156281817417e-06,220
0.622,0.0017888543819998333,0.0,0.0,0.622,0.0017888543819998333,0.0,0.0,220
0.6239999999999999,0.0035777087639996667,0.0,0.0,0.6239999999999999,0.0035777087639996667,0.0,0.0,220
0.626,0.0035777087639996667,0.002,0.0017888543819998316,0.624,0.004000000000000003,9.090909090909091e-06,8.131156281817417e-06,220
0.634,0.004560701700396556,0.0,0.0,0.634,0.004560701700396556,0.0,0.0,220
0.638,0.0017888543819998333,0.0,0.0,0.638,0.0017888543819998333,0.0,0.0,220
0.6420000000000001,0.0017888543819998333,0.002,0.0017888543819998316,0.6400000000000001,0.0025298221281347044,9.090909090909091e-06,8.131156281817417e-06,220
0.648,0.0052153619241621235,0.016,0.012198360545581526,0.632,0.013266499161421603,7.272727272727273e-05,5.5447093389006936e-05,220
0.646,0.002190890230020666,0.002,0.0017888543819998316,0.644,0.0028284271247461914,9.090909090909091e-06,8.131156281817417e-06,220
0.6439999999999999,0.002190890230020666,0.0,0.0,0.6439999999999999,0.002190890230020666,0.0,0.0,220
0.6439999999999999,0.0035777087639996667,0.0,0.0,0.6439999999999999,0.0035777087639996667,0.0,0.0,220
0.654,0.007266360849833986,0.0,0.0,0.654,0.007266360849833986,0.0,0.0,220
0.6559999999999999,0.0021908902300206666,0.004,0.003577708763999663,0.6519999999999999,0.004195235392680607,1.8181818181818182e-05,1.6262312563634833e-05,220
0.66,0.0,0.006,0.005366563145999495,0.654,0.005366563145999495,2.7272727272727273e-05,2.439346884545225e-05,220
0.6580000000000001,0.0017888543819998336,0.0,0.0,0.6580000000000001,0.0017888543819998336,0.0,0.0,220
0.666,0.002190890230020666,0.0,0.0,0.666,0.002190890230020666,0.0,0.0,220
0.6639999999999999,0.002190890230020666,0.002,0.0017888543819998316,0.6619999999999999,0.0028284271247461914,9.090909090909091e-06,8.131156281817417e-06,220
0.666,0.0021908902300206666,0.004,0.0021908902300206644,0.662,0.003098386676965935,1.8181818181818182e-05,9.958591954639385e-06,220
0.674,0.002190890230020666,0.006,0.005366563145999495,0.668,0.005796550698475776,2.7272727272727273e-05,2.439346884545225e-05,220
0.68,0.0,0.004,0.0021908902300206644,0.676,0.0021908902300206644,1.8181818181818182e-05,9.958591954639385e-06,220
0.6900000000000001,0.008944271909999147,0.018000000000000002,0.012132600710482482,0.672,0.015073154945133413,8.181818181818183e-05,5.5148185047647644e-05,220
0.6780000000000002,0.0017888543819998333,0.0,0.0,0.6780000000000002,0.0017888543819998333,0.0,0.0,220
0.6859999999999999,0.0035777087639996463,0.004,0.0021908902300206644,0.6819999999999999,0.0041952353926805915,1.8181818181818182e-05,9.958591954639385e-06,220
0.6799999999999999,0.002828427124746177,0.002,0.0017888543819998316,0.6779999999999999,0.0033466401061362913,9.090909090909091e-06,8.131156281817417e-06,220
0.696,0.006066300355241234,0.0,0.0,0.696,0.006066300355241234,0.0,0.0,220
0.7,0.0028284271247461922,0.002,0.0017888543819998316,0.698,0.003346640106136304,9.090909090909091e-06,8.131156281817417e-06,220
0.7,0.0,0.004,0.002190890230020664,0.696,0.002190890230020664,1.8181818181818182e-05,9.958591954639381e-06,220
0.7,0.0028284271247461922,0.004,0.0021908902300206644,0.696,0.003577708763999665,1.8181818181818182e-05,9.958591954639385e-06,220
0.708,0.0017888543819998333,0.002,0.0017888543819998316,0.706,0.0025298221281347044,9.090909090909091e-06,8.131156281817417e-06,220
0.71,0.0,0.02,0.0116619037896906,0.69,0.0116619037896906,9.090909090909092e-05,5.300865358950273e-05,220
0.7139999999999999,0.002190890230020666,0.002,0.0017888543819998316,0.7119999999999999,0.0028284271247461914,9.090909090909091e-06,8.131156281817417e-06,220
0.71,0.0040000000000000036,0.002,0.0017888543819998316,0.708,0.004381780460041332,9.090909090909091e-06,8.131156281817417e-06,220
0.718,0.004381780460041332,0.002,0.0017888543819998316,0.716,0.004732863826479696,9.090909090909091e-06,8.131156281817417e-06,220
0.7220000000000001,0.003346640106136305,0.0,0.0,0.7220000000000001,0.003346640106136305,0.0,0.0,220
0.728,0.0017888543819998333,0.002,0.0017888543819998316,0.726,0.0025298221281347044,9.090909090909091e-06,8.131156281817417e-06,220
0.728,0.0017888543819998333,0.0,0.0,0.728,0.0017888543819998333,0.0,0.0,220
0.726,0.0035777087639996667,0.002,0.0017888543819998316,0.724,0.004000000000000003,9.090909090909091e-06,8.131156281817417e-06,220
0.74,0.0028284271247461922,0.002,0.0017888543819998316,0.738,0.003346640106136304,9.090909090909091e-06,8.131156281817417e-06,220
0.74,0.0028284271247461922,0.0,0.0,0.74,0.0028284271247461922,0.0,0.0,220
0.734,0.0035777087639996667,0.008,0.0033466401061363017,0.726,0.004898979485566358,3.6363636363636364e-05,1.5212000482437735e-05,220
